Symbol,DateTime,Open,High,Low,Close,Volume,EMA,SuperTrend1,SuperTrend2,SuperTrend3,SuperTrend4
SPY,5/13/2016 12:00:00 AM,206.21,206.86,204.38,204.76,96474630,206.3089,204.9982,204.4696,210.3354,212.2681
SPY,5/16/2016 12:00:00 AM,204.96,207.34,204.89,206.78,77486827,206.4031,207.1734,203.5651,209.7012,211.7046
SPY,5/17/2016 12:00:00 AM,206.46,206.8,204.23,204.8508,114924940,206.0926,207.7695,203.9647,210.376,212.4543
SPY,5/18/2016 12:00:00 AM,204.44,206.3,203.63,204.91,123493379,205.8561,207.2273,203.2884,209.9225,212.0651
SPY,5/19/2016 12:00:00 AM,204.06,204.54,202.78,204.2,115430507,205.5249,206.74,202.6578,209.5279,211.7397
SPY,5/20/2016 12:00:00 AM,204.92,206.1,204.86,205.49,104990408,205.5179,205.3214,201.385,208.1724,210.3755
SPY,5/23/2016 12:00:00 AM,205.51,205.84,204.985,205.21,58682576,205.4563,203.9512,203.2732,209.8737,212.0393
SPY,5/24/2016 12:00:00 AM,206.17,208.24,206.14,207.87,93537808,205.9391,204.2558,203.4515,209.3589,211.3573
SPY,5/25/2016 12:00:00 AM,208.67,209.77,207.8691,209.28,79221525,206.6073,205.6476,205.0346,211.4887,213.6187
SPY,5/26/2016 12:00:00 AM,209.44,209.71,208.97,209.34,55280699,207.1538,207.3618,206.7104,213.0354,215.1365
SPY,5/27/2016 12:00:00 AM,209.53,210.25,209.47,210.24,64211214,207.771,208.2582,207.4798,213.0999,215.0267
SPY,5/31/2016 12:00:00 AM,210.56,210.69,209.18,209.84,109879380,208.1848,208.9561,208.1726,213.2966,215.0918
SPY,6/1/2016 12:00:00 AM,209.12,210.48,208.89,210.27,69936215,208.6019,208.9699,208.2798,213.3021,215.0588
SPY,6/2/2016 12:00:00 AM,209.8,210.93,209.2399,210.91,63044749,209.0635,208.6607,208.0417,213.0209,214.7544
SPY,6/3/2016 12:00:00 AM,210.25,210.69,208.86,210.28,101757126,209.3068,208.9972,208.4331,213.4283,215.1545
SPY,6/6/2016 12:00:00 AM,210.7,211.77,210.51,211.35,64887045,209.7154,208.5483,208.0508,213.2444,215.0108
SPY,6/7/2016 12:00:00 AM,211.525,212.34,211.5,211.68,60974761,210.1083,209.9868,209.4584,214.5279,216.258
SPY,6/8/2016 12:00:00 AM,211.84,212.52,211.6899,212.37,66170920,210.5607,210.9509,210.3641,215.0732,216.7075
SPY,6/9/2016 12:00:00 AM,211.51,212.22,211.19,212.08,73786869,210.8645,211.2883,210.6792,215.0126,216.5436
SPY,6/10/2016 12:00:00 AM,210.46,210.86,209.43,210.07,113829158,210.7056,210.8846,210.324,214.5214,216.0054
SPY,6/13/2016 12:00:00 AM,209.36,210.37,208.35,208.4492,117751153,210.2543,211.3792,211.7568,213.3753,215.0069
SPY,6/14/2016 12:00:00 AM,208,208.74,206.9199,208.04,125059286,209.8115,210.6661,211.046,212.7253,214.4062
SPY,6/15/2016 12:00:00 AM,208.54,209.36,207.53,207.75,109124496,209.3992,209.1233,209.5403,211.241,212.9399
SPY,6/16/2016 12:00:00 AM,206.73,208.57,205.59,208.37,149533070,209.1933,209.7334,210.1771,211.8976,213.6134
SPY,6/17/2016 12:00:00 AM,207.17,207.2,205.75,206.52,117055748,208.6587,208.6874,209.039,210.9505,212.8286
SPY,6/20/2016 12:00:00 AM,208.82,209.61,207.75,207.85,82789603,208.4969,208.1731,208.5542,210.5737,212.5485
SPY,6/21/2016 12:00:00 AM,208.3,208.92,207.78,208.44,72461663,208.4856,210.564,210.943,213.1256,215.2452
SPY,6/22/2016 12:00:00 AM,208.65,209.5,207.93,208.1,95560471,208.4084,209.7996,210.4088,212.4347,214.4314
SPY,6/23/2016 12:00:00 AM,209.81,210.87,209.27,210.81,102731356,208.8888,210.0244,210.6849,212.6422,214.5854
SPY,6/24/2016 12:00:00 AM,203.63,210.8463,202.72,203.13,333444400,207.737,208.5088,207.9546,214.266,216.3157
SPY,6/27/2016 12:00:00 AM,201.59,201.6,198.65,199.6,248988660,206.1096,209.9952,209.9914,212.9886,215.8186
SPY,6/28/2016 12:00:00 AM,201.48,203.23,201.12,203.1997,159382400,205.5276,203.3067,203.5645,206.7895,209.8381
SPY,6/29/2016 12:00:00 AM,204.84,206.93,204.72,206.66,137328610,205.7541,205.1004,205.6491,208.9388,212.0691
SPY,6/30/2016 12:00:00 AM,207.21,209.54,206.56,209.475,165021950,206.4983,203.0253,202.3043,212.7049,215.9186
SPY,7/1/2016 12:00:00 AM,209.36,210.49,209.29,209.9208,106055333,207.1828,205.5358,204.6276,214.7766,217.9661
SPY,7/5/2016 12:00:00 AM,208.95,209.08,207.71,208.41,109803713,207.4282,208.0455,206.8717,215.8955,218.8344
SPY,7/6/2016 12:00:00 AM,207.83,209.8,207.06,209.66,96021491,207.8746,206.6693,205.5235,214.1365,216.9837
SPY,7/7/2016 12:00:00 AM,209.87,210.6495,208.63,209.526,85593827,208.2049,206.6274,205.5824,214.1279,216.962
SPY,7/8/2016 12:00:00 AM,211.05,212.94,210.7785,212.65,133970972,209.0939,207.9927,206.9427,215.0612,217.7912
SPY,7/11/2016 12:00:00 AM,213.19,214.07,212.95,213.4,73633937,209.9551,209.9151,209.0319,217.5151,220.3323
SPY,7/12/2016 12:00:00 AM,214.53,215.3,213.4308,214.95,101275629,210.9541,211.9459,210.9385,218.6966,221.3349
SPY,7/13/2016 12:00:00 AM,215.44,215.45,214.35,214.92,87324129,211.7473,212.8949,211.916,219.3209,221.8634
SPY,7/14/2016 12:00:00 AM,216.4,216.67,215.66,216.12,91230870,212.6218,213.7097,212.6959,219.3962,221.7522
SPY,7/15/2016 12:00:00 AM,216.78,217.0125,215.308,215.83,107155401,213.2635,214.9608,214.0435,220.4952,222.7707
SPY,7/18/2016 12:00:00 AM,215.97,216.6,215.67,216.4092,58725918,213.8926,214.9605,214.1146,220.3369,222.5364
SPY,7/19/2016 12:00:00 AM,215.92,216.23,215.63,216.19,54345728,214.3521,215.1547,214.2922,219.9255,221.9594
SPY,7/20/2016 12:00:00 AM,216.75,217.37,216.24,217.085,58159457,214.8987,215.1237,214.2806,219.3485,221.218
SPY,7/21/2016 12:00:00 AM,216.96,217.22,215.75,216.265,67777310,215.1719,215.9908,215.2409,220.0471,221.8241
SPY,7/22/2016 12:00:00 AM,216.41,217.3,216.1,217.24,62787477,215.5855,215.5849,214.938,219.6768,221.4104
SPY,7/25/2016 12:00:00 AM,217,217.06,215.97,216.65,55873147,215.7984,215.8239,215.2161,219.7598,221.4215
SPY,7/26/2016 12:00:00 AM,216.53,217.17,215.76,216.75,70080493,215.9887,215.6338,215.07,219.4882,221.0962
SPY,7/27/2016 12:00:00 AM,217.19,217.27,215.62,216.52,84083893,216.095,215.5415,215.0264,219.4126,220.9922
SPY,7/28/2016 12:00:00 AM,216.29,217.11,215.75,216.77,65035718,216.23,215.4289,214.9679,219.4514,221.0372
SPY,7/29/2016 12:00:00 AM,216.46,217.54,216.13,217.12,79519436,216.408,215.4395,214.9742,219.3886,220.9434
SPY,8/1/2016 12:00:00 AM,217.19,217.65,216.405,216.94,73311422,216.5144,215.8459,215.3875,219.7705,221.3048
SPY,8/2/2016 12:00:00 AM,216.65,216.83,214.57,215.5492,92295506,216.3214,216.0854,215.6169,219.8888,221.3843
SPY,8/3/2016 12:00:00 AM,215.48,216.245,215.13,216.18,53993626,216.2931,216.9288,217.2851,218.8744,220.4804
SPY,8/4/2016 12:00:00 AM,216.31,216.78,214.25,216.4097,46585528,216.3164,216.737,217.1871,218.7045,220.247
SPY,8/5/2016 12:00:00 AM,217.21,218.23,217.07,218.18,71892161,216.6891,216.8531,217.202,218.8725,220.5408
SPY,8/8/2016 12:00:00 AM,218.4,218.52,217.74,218.05,39906479,216.9613,216.3375,215.9388,221.0547,222.7427
SPY,8/9/2016 12:00:00 AM,218.13,218.76,217.8,218.18,51251728,217.205,217.1241,216.5881,221.2272,222.7992
SPY,8/10/2016 12:00:00 AM,218.31,218.4038,217.23,217.64,57941092,217.292,217.4076,216.8439,221.181,222.6739
SPY,8/11/2016 12:00:00 AM,218.26,218.94,217.95,218.65,72504270,217.5636,216.9648,216.4285,220.6257,222.0766
SPY,8/12/2016 12:00:00 AM,218.29,218.71,217.99,218.46,61313544,217.7429,217.5698,217.0727,221.219,222.6494
SPY,8/15/2016 12:00:00 AM,218.89,219.5,218.88,219.09,49813482,218.0123,217.6233,217.0963,220.9017,222.2398
SPY,8/16/2016 12:00:00 AM,218.6,218.68,217.96,217.96,53213621,218.0019,218.4628,217.9751,221.663,222.9614
SPY,8/17/2016 12:00:00 AM,218,218.53,217.02,218.37,75134339,218.0755,219.0727,219.5194,220.7575,222.0327
SPY,8/18/2016 12:00:00 AM,218.34,218.9,218.21,218.86,52989266,218.2324,218.6494,219.0309,220.3096,221.6135
SPY,8/19/2016 12:00:00 AM,218.31,218.75,217.74,218.54,75443004,218.2939,217.8371,219.708,220.8972,222.1214
SPY,8/22/2016 12:00:00 AM,218.26,218.8,217.83,218.53,61368766,218.3411,217.5007,219.392,220.5702,221.7796
SPY,8/23/2016 12:00:00 AM,219.25,219.6,218.9,218.97,53399159,218.4669,217.5968,219.4298,220.576,221.7535
SPY,8/24/2016 12:00:00 AM,218.8,218.91,217.36,217.85,71728949,218.3435,218.5195,220.3567,221.4908,222.6534
SPY,8/25/2016 12:00:00 AM,217.4,218.19,217.22,217.7,69224776,218.2148,219.0241,219.3332,220.539,221.7579
SPY,8/26/2016 12:00:00 AM,217.92,219.12,216.25,217.29,122506348,218.0299,218.5101,218.8617,220.0317,221.2182
SPY,8/29/2016 12:00:00 AM,217.44,218.665,217.4,218.3608,70502167,218.096,218.9716,219.1532,220.5806,221.9823
SPY,8/30/2016 12:00:00 AM,218.26,218.59,217.35,218,58114543,218.0768,219.1895,219.4838,220.9038,222.3033
SPY,8/31/2016 12:00:00 AM,217.61,217.75,216.465,217.38,85269453,217.9375,219.0114,219.3829,220.7761,222.1561
SPY,9/1/2016 12:00:00 AM,217.37,217.73,216.03,217.39,97844207,217.828,218.1621,218.5426,219.9576,221.358
SPY,9/2/2016 12:00:00 AM,218.39,218.87,217.7,218.37,79293856,217.9364,217.9888,218.3632,219.8217,221.2612
SPY,9/6/2016 12:00:00 AM,218.7,219.12,217.86,219.0308,56702089,218.1553,217.2053,216.8024,221.2298,222.6753
SPY,9/7/2016 12:00:00 AM,218.84,219.22,218.3,219.01,76554855,218.3262,217.4894,217.0478,221.364,222.7864
SPY,9/8/2016 12:00:00 AM,218.62,218.94,218.15,218.51,74102880,218.363,217.902,217.4128,221.4616,222.82
SPY,9/9/2016 12:00:00 AM,216.97,217.03,213.25,213.28,221589070,217.3464,217.7894,217.2864,221.083,222.3773
SPY,9/12/2016 12:00:00 AM,212.39,216.81,212.31,216.34,168110910,217.1451,217.0661,217.1262,219.0084,220.8104
SPY,9/13/2016 12:00:00 AM,214.84,215.1499,212.5,213.23,182828840,216.3621,216.9757,217.0032,219.2836,221.435
SPY,9/14/2016 12:00:00 AM,213.29,214.7,212.5,213.15,134185491,215.7197,216.3496,216.5221,219.0413,221.4145
SPY,9/15/2016 12:00:00 AM,212.96,215.73,212.75,215.28,145736120,215.6317,215.7308,216.2068,218.6803,221.0373
SPY,9/16/2016 12:00:00 AM,213.48,213.69,212.57,213.37,155236350,215.1794,216.3529,216.9146,219.4669,221.9085
SPY,9/19/2016 12:00:00 AM,214.13,214.88,213.03,213.41,80250490,214.8255,215.1565,215.8111,218.3891,220.8695
SPY,9/20/2016 12:00:00 AM,214.41,214.59,213.38,213.42,69665279,214.5444,215.6889,216.485,218.9542,221.3577
SPY,9/21/2016 12:00:00 AM,214.24,216.03,213.44,215.82,110284425,214.7995,215.3641,216.275,218.5544,220.8073
SPY,9/22/2016 12:00:00 AM,217,217.53,216.71,217.18,76678713,215.2756,213.1767,217.0832,219.4128,221.7123
SPY,9/23/2016 12:00:00 AM,216.72,216.88,215.88,215.99,73630921,215.4185,215.7062,214.8879,221.5882,223.8131
SPY,9/26/2016 12:00:00 AM,215.02,215.23,214.01,214.24,89827305,215.1828,215.1677,214.3173,220.5368,222.6434
SPY,9/27/2016 12:00:00 AM,214.05,215.68,213.62,215.57,78494829,215.2602,215.9018,216.6676,218.744,220.8336
SPY,9/28/2016 12:00:00 AM,215.83,216.82,214.71,216.64,87411015,215.5362,215.9959,216.6999,218.7733,220.8585
SPY,9/29/2016 12:00:00 AM,216.4,216.87,214.04,214.68,128070615,215.365,214.3667,217.8258,219.9045,221.9922
SPY,9/30/2016 12:00:00 AM,215.65,217.12,215.36,216.3,117202914,215.552,213.8236,217.6557,219.8479,222.0303
SPY,10/3/2016 12:00:00 AM,215.82,216.04,215.04,215.78,83512057,215.5976,214.578,218.4842,220.7141,222.9299
SPY,10/4/2016 12:00:00 AM,215.91,216.17,213.99,214.68,119948052,215.4141,214.19,217.6052,219.6884,221.7822
SPY,10/5/2016 12:00:00 AM,215.41,216.13,215.33,215.63,72815963,215.4572,213.6596,217.1661,219.2637,221.368
SPY,10/6/2016 12:00:00 AM,215.37,216.04,214.735,215.78,62927376,215.5218,214.4718,217.7004,219.6997,221.7199
SPY,10/7/2016 12:00:00 AM,216.1,216.3,214.19,215.04,89788255,215.4254,214.2672,217.237,219.1306,221.0581
SPY,10/10/2016 12:00:00 AM,216.155,216.7,215.985,216.16,51855023,215.5723,213.982,217.1418,219.0676,221.0171
SPY,10/11/2016 12:00:00 AM,215.66,215.74,212.58,213.43,130367373,215.1439,215.1199,218.1963,220.0813,221.9927
SPY,10/12/2016 12:00:00 AM,213.59,214.32,213.01,213.71,73866117,214.8571,215.896,216.3276,218.469,220.5933
SPY,10/13/2016 12:00:00 AM,212.16,213.59,211.21,213.01,101356960,214.4877,215.0734,215.6767,217.6925,219.7131
SPY,10/14/2016 12:00:00 AM,214.15,214.69,213.03,213.12,93346237,214.2141,213.945,214.5005,216.5896,218.6715
SPY,10/17/2016 12:00:00 AM,213.09,213.39,212.17,212.38,58275674,213.8473,215.2574,215.884,217.9113,219.942
SPY,10/18/2016 12:00:00 AM,214.24,214.31,213.27,213.71,76869656,213.8199,213.96,214.6578,216.5628,218.4894
SPY,10/19/2016 12:00:00 AM,214.02,214.64,213.6,214.28,66519224,213.9119,215.0384,215.6773,217.5856,219.5118
SPY,10/20/2016 12:00:00 AM,213.87,214.53,213.11,213.88,73639830,213.9055,215.1603,215.8533,217.6297,219.4415
SPY,10/21/2016 12:00:00 AM,212.96,214.08,212.76,213.98,89089092,213.9204,214.8418,215.4963,217.2181,218.9782
SPY,10/24/2016 12:00:00 AM,215,215.32,214.48,214.89,60146592,214.1143,214.4027,215.0315,216.6917,218.3939
SPY,10/25/2016 12:00:00 AM,214.68,214.98,213.98,214.17,66542329,214.1255,213.9352,216.4622,218.0731,219.7271
SPY,10/26/2016 12:00:00 AM,213.21,214.42,212.93,213.74,75705478,214.0484,213.6211,215.9399,217.4576,219.026
SPY,10/27/2016 12:00:00 AM,214.58,214.62,213.08,213.17,77220213,213.8727,212.7425,215.1404,216.653,218.2093
SPY,10/28/2016 12:00:00 AM,213.14,213.93,211.71,212.54,140623180,213.6062,212.8593,215.329,216.845,218.3975
SPY,10/31/2016 12:00:00 AM,212.93,213.19,212.36,212.55,61272507,213.3949,214.036,214.4337,216.0558,217.6925
SPY,11/1/2016 12:00:00 AM,212.93,212.99,209.6,211.01,122781818,212.9179,213.737,214.2462,215.7482,217.281
SPY,11/2/2016 12:00:00 AM,210.65,211.1,209.23,209.74,103330806,212.2824,212.8214,213.1151,214.9027,216.6724
SPY,11/3/2016 12:00:00 AM,209.99,210.24,208.46,208.78,88939346,211.5819,211.6044,211.9942,213.7947,215.5782
SPY,11/4/2016 12:00:00 AM,208.91,209.89,208.38,208.55,109122059,210.9755,210.7121,211.1702,212.9681,214.7519
SPY,11/7/2016 12:00:00 AM,211.45,213.19,211.3,213.15,109794861,211.4104,210.375,210.8988,212.6534,214.4028
SPY,11/8/2016 12:00:00 AM,212.69,214.77,212.38,214.11,106772138,211.9503,210.2018,209.9582,207.7663,218.8439
SPY,11/9/2016 12:00:00 AM,212.37,217.1,212.34,216.3792,258428970,212.8361,211.6799,211.2695,209.0461,220.2617
SPY,11/10/2016 12:00:00 AM,217.3,218.31,215.22,216.92,172113310,213.6529,212.2501,211.9682,209.3593,222.5749
SPY,11/11/2016 12:00:00 AM,216.08,216.7,215.32,216.42,100552732,214.2063,214.4179,213.9517,211.2677,224.8376
SPY,11/14/2016 12:00:00 AM,217.03,217.27,215.72,216.59,94579982,214.683,214.1537,213.4173,210.8956,223.5792
SPY,11/15/2016 12:00:00 AM,217.04,218.28,216.8,218.28,91652580,215.4024,214.9472,214.0919,211.7163,223.6151
SPY,11/16/2016 12:00:00 AM,217.56,218.14,217.42,217.87,65617697,215.8959,216.1381,215.2665,212.9944,224.3447
SPY,11/17/2016 12:00:00 AM,218.05,219.06,217.92,218.99,69797191,216.5148,216.6981,215.7635,213.7054,223.9347
SPY,11/18/2016 12:00:00 AM,219.07,219.27,218.29,218.5,86265751,216.9118,217.5077,216.6238,214.6978,224.2471
SPY,11/21/2016 12:00:00 AM,219.17,220.18,219,220.15,72402638,217.5594,217.9162,217.0749,215.2932,224.1037
SPY,11/22/2016 12:00:00 AM,220.51,220.79,219.73,220.58,67428957,218.1636,218.6013,217.8895,216.1243,224.87
SPY,11/23/2016 12:00:00 AM,219.98,220.76,219.75,220.7,56620237,218.6708,219.37,218.6759,217.0186,225.2169
SPY,11/25/2016 12:00:00 AM,221.1,221.56,221.01,221.52,37872255,219.2407,219.4382,218.7753,217.2172,224.9155
SPY,11/28/2016 12:00:00 AM,221.16,221.48,220.36,220.48,76572511,219.4885,220.5541,219.918,218.4668,225.6254
SPY,11/29/2016 12:00:00 AM,220.52,221.44,220.17,220.91,69886690,219.7728,221.6833,219.5906,218.1848,225.128
SPY,11/30/2016 12:00:00 AM,221.63,221.82,220.31,220.38,113291793,219.8943,221.6186,219.4864,218.1024,224.9518
SPY,12/1/2016 12:00:00 AM,220.73,220.73,219.15,219.57,79040487,219.8294,221.976,219.7116,218.3095,225.2708
SPY,12/2/2016 12:00:00 AM,219.67,220.25,219.26,219.68,74840347,219.7995,220.929,221.3346,217.1171,224.228
SPY,12/5/2016 12:00:00 AM,220.65,221.4,220.42,221,67837821,220.0396,220.6256,221.076,217.0725,223.8402
SPY,12/6/2016 12:00:00 AM,221.22,221.7441,220.662,221.7,59877377,220.3717,219.906,222.3036,218.1013,225.1605
SPY,12/7/2016 12:00:00 AM,221.52,224.67,221.38,224.6,110738050,221.2174,220.2977,222.54,218.5018,225.2991
SPY,12/8/2016 12:00:00 AM,224.57,225.7,224.26,225.15,99714387,222.0039,221.5606,221.333,219.6773,228.0093
SPY,12/9/2016 12:00:00 AM,225.41,226.53,225.37,226.51,88005766,222.9051,223.6982,223.3338,221.7102,229.8621
SPY,12/12/2016 12:00:00 AM,226.4,226.96,225.76,226.25,102016125,223.5741,224.7945,224.3522,222.7652,230.718
SPY,12/13/2016 12:00:00 AM,227.02,228.34,227,227.76,110477485,224.4113,225.3307,224.8345,223.306,230.9483
SPY,12/14/2016 12:00:00 AM,227.41,228.23,225.365,225.88,142501810,224.705,226.4672,226.0419,224.4283,232.517
SPY,12/15/2016 12:00:00 AM,226.16,227.81,225.8904,226.81,124972554,225.126,228.3214,228.6505,223.1411,232.2211
SPY,12/16/2016 12:00:00 AM,226.01,226.08,224.67,225.04,156397270,225.1088,228.3049,228.7172,223.1599,232.3302
SPY,12/19/2016 12:00:00 AM,225.25,226.02,225.08,225.53,90341147,225.193,226.847,227.2916,221.5864,230.9996
SPY,12/20/2016 12:00:00 AM,226.15,226.57,225.88,226.4,89838810,225.4344,226.7076,227.2963,222.0662,230.7616
SPY,12/21/2016 12:00:00 AM,226.25,226.45,225.77,225.77,67909039,225.5016,227.2108,227.8429,222.9751,231.1148
SPY,12/22/2016 12:00:00 AM,225.6,225.74,224.92,225.38,56219071,225.4772,226.8919,227.5574,223.1751,230.5614
SPY,12/23/2016 12:00:00 AM,225.43,225.72,225.21,225.71,36697822,225.5238,226.0371,226.6688,222.6009,229.4889
SPY,12/27/2016 12:00:00 AM,226.02,226.73,226,226.27,42672487,225.673,226.0321,226.6531,223.0208,229.2194
SPY,12/28/2016 12:00:00 AM,226.57,226.59,224.27,224.4,64095014,225.4184,225.7392,227.5225,223.9881,230.0126
SPY,12/29/2016 12:00:00 AM,224.48,224.89,223.84,224.35,48696080,225.2047,226.4551,226.7989,222.676,229.5872
SPY,12/30/2016 12:00:00 AM,224.73,224.83,222.73,223.53,108998328,224.8698,225.2741,225.6759,221.72,228.3672
SPY,1/3/2017 12:00:00 AM,225.04,225.83,223.8837,225.24,91366522,224.9438,224.9134,225.2344,220.8758,228.1357
SPY,1/4/2017 12:00:00 AM,225.62,226.75,225.61,226.58,78744433,225.2711,223.5328,223.2487,221.67,229.604
SPY,1/5/2017 12:00:00 AM,226.27,226.58,225.48,226.4,78379012,225.4969,224.9628,224.5897,223.021,230.8938
SPY,1/6/2017 12:00:00 AM,226.53,227.75,225.9,227.21,71559922,225.8395,224.9917,224.5289,223.0308,230.5263
SPY,1/9/2017 12:00:00 AM,226.91,227.0701,226.4163,226.46,46939676,225.9636,225.684,225.2604,223.709,231.4834
SPY,1/10/2017 12:00:00 AM,226.48,227.45,226.01,226.46,63771939,226.0629,225.8364,225.3188,223.882,231.0512
SPY,1/11/2017 12:00:00 AM,226.36,227.1,225.59,227.1,74650016,226.2703,225.7827,225.3028,223.8656,231.0399
SPY,1/12/2017 12:00:00 AM,226.5,226.75,224.955,226.53,72113181,226.3222,225.3538,224.9027,223.4547,230.6887
SPY,1/13/2017 12:00:00 AM,226.73,227.4,226.69,227.05,62717865,226.4678,224.6572,224.2824,222.7289,230.518
SPY,1/17/2017 12:00:00 AM,226.31,226.78,225.8,226.25,61240814,226.4242,226.0842,225.6022,224.152,231.3942
SPY,1/18/2017 12:00:00 AM,226.535,226.8,225.9,226.75,54793302,226.4894,225.3635,224.8823,223.4625,230.547
SPY,1/19/2017 12:00:00 AM,226.84,227,225.41,225.91,66608787,226.3735,225.5421,225.0346,223.6938,230.3675
SPY,1/20/2017 12:00:00 AM,226.7,227.31,225.9719,226.74,129168623,226.4468,225.2751,224.8397,223.4615,230.3383
SPY,1/23/2017 12:00:00 AM,226.35,226.805,225.27,226.15,75061645,226.3874,225.691,225.2693,223.888,230.7845
SPY,1/24/2017 12:00:00 AM,226.4,228.08,226.27,227.6,95555295,226.63,225.0377,224.6362,223.2317,230.252
SPY,1/25/2017 12:00:00 AM,228.7,229.57,228.51,229.57,84437712,227.218,226.0347,225.6775,224.1935,231.6319
SPY,1/26/2017 12:00:00 AM,229.4,229.71,229.01,229.33,59970719,227.6404,227.8042,227.4566,225.8988,233.7205
SPY,1/27/2017 12:00:00 AM,229.42,229.59,228.76,228.97,59711118,227.9063,228.4225,227.9372,226.509,233.6435
SPY,1/30/2017 12:00:00 AM,228.17,228.2,226.41,227.55,79737252,227.835,228.3801,227.86,226.5225,233.1826
SPY,1/31/2017 12:00:00 AM,226.98,227.6,226.32,227.53,75880805,227.774,228.4987,228.8464,224.2412,231.8775
SPY,2/1/2017 12:00:00 AM,228.255,228.59,226.94,227.62,79117651,227.7432,228.0346,228.4538,223.9802,231.4198
SPY,2/2/2017 12:00:00 AM,227.2,228.1,226.82,227.77,69657560,227.7486,228.8718,229.2872,224.7318,232.3003
SPY,2/3/2017 12:00:00 AM,228.82,229.55,228.46,229.34,80540255,228.0669,228.4825,228.9382,224.5057,231.8883
SPY,2/6/2017 12:00:00 AM,228.87,229.326,228.54,228.93,57790108,228.2395,227.8931,227.4719,225.9497,233.5736
SPY,2/7/2017 12:00:00 AM,229.38,229.6556,228.72,228.94,57931151,228.3796,228.0419,227.5332,226.1203,233.1679
SPY,2/8/2017 12:00:00 AM,228.61,229.39,228.31,229.24,51566218,228.5517,228.3912,227.8724,226.532,233.203
SPY,2/9/2017 12:00:00 AM,229.56,230.95,229.52,230.6,65955245,228.9613,228.0696,227.5774,226.2768,232.746
SPY,2/10/2017 12:00:00 AM,231,231.77,230.6216,231.51,66015892,229.4711,229.288,228.8829,227.5207,234.3208
SPY,2/13/2017 12:00:00 AM,232.08,233.07,232.05,232.77,55182050,230.1309,230.3,229.8768,228.5439,235.193
SPY,2/14/2017 12:00:00 AM,232.56,233.71,232.16,233.7,71108983,230.8447,231.5857,231.1972,229.8301,236.6623
SPY,2/15/2017 12:00:00 AM,233.45,235.14,233.39,234.92,86785826,231.6597,231.9164,231.5381,230.1434,237.1215
SPY,2/16/2017 12:00:00 AM,234.96,235.155,233.85,234.72,84722437,232.2718,233.1639,232.8039,231.3553,238.6151
SPY,2/17/2017 12:00:00 AM,233.95,235.09,233.93,235.09,77204104,232.8354,233.4764,233.0698,231.6428,238.7857
SPY,2/21/2017 12:00:00 AM,235.52,236.69,235.51,236.49,88946051,233.5664,233.5695,233.1269,231.7402,238.6696
SPY,2/22/2017 12:00:00 AM,236.02,236.54,235.83,236.28,62115185,234.1091,235.0877,234.6775,233.2585,240.3581
SPY,2/23/2017 12:00:00 AM,236.88,236.9,235.56,236.44,74615902,234.5753,235.3788,234.892,233.5804,240.1157
SPY,2/24/2017 12:00:00 AM,235.46,236.7932,235.41,236.74,82381612,235.0082,235.3711,234.9285,233.6129,240.1745
SPY,2/27/2017 12:00:00 AM,236.64,237.31,236.35,237.11,56515440,235.4286,235.199,234.7852,233.4596,240.0776
SPY,2/28/2017 12:00:00 AM,236.67,236.95,236.015,236.47,96961938,235.6369,236.0196,235.5784,234.3083,240.6374
SPY,3/1/2017 12:00:00 AM,238.39,240.32,238.37,239.78,149158170,236.4655,235.6897,235.2594,234.0161,240.2095
SPY,3/2/2017 12:00:00 AM,239.56,239.57,238.21,238.27,70245978,236.8264,237.7913,237.6443,236.0063,244.2756
SPY,3/3/2017 12:00:00 AM,238.17,238.61,237.73,238.42,81974300,237.1451,237.5182,237.213,235.5844,243.7866
SPY,3/6/2017 12:00:00 AM,237.5,238.12,237.01,237.71,55391533,237.2581,237.1005,236.6379,235.122,242.7195
SPY,3/7/2017 12:00:00 AM,237.36,237.77,236.76,237,65103737,237.2065,236.5285,236.0551,234.555,242.0653
SPY,3/8/2017 12:00:00 AM,237.34,237.64,236.4,236.56,78168795,237.0772,236.3603,235.846,234.42,241.5391
SPY,3/9/2017 12:00:00 AM,236.7,237.24,235.74,236.86,90683918,237.0337,236.13,235.6336,234.2359,241.2089
SPY,3/10/2017 12:00:00 AM,237.97,238.02,236.59,237.69,81991652,237.165,235.536,235.0829,233.6699,240.7267
SPY,3/13/2017 12:00:00 AM,237.62,237.86,237.24,237.81,57256824,237.294,236.3322,235.8937,234.4782,241.5499
SPY,3/14/2017 12:00:00 AM,237.18,237.24,236.19,236.9,59880778,237.2152,236.7927,236.2826,234.9877,241.428
SPY,3/15/2017 12:00:00 AM,237.56,239.44,237.29,238.95,96081750,237.5622,235.807,235.3835,234.0397,240.7441
SPY,3/16/2017 12:00:00 AM,239.11,239.2,238.1,238.48,78343951,237.7457,237.109,236.8138,235.289,242.9465
SPY,3/17/2017 12:00:00 AM,237.75,237.97,237.03,237.03,89002111,237.6026,237.5884,237.1808,235.72,243.0344
SPY,3/20/2017 12:00:00 AM,237.03,237.36,236.32,236.77,52536979,237.4361,238.543,238.9657,234.575,241.8791
SPY,3/21/2017 12:00:00 AM,237.47,237.61,233.58,233.73,131809275,236.6949,237.757,238.2283,234.0558,241.0254
SPY,3/22/2017 12:00:00 AM,233.77,234.61,233.05,234.28,97569204,236.2119,237.2736,237.4636,239.2585,240.9965
